Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Weighted_Moving_Average,Lag_52_weeks,Normal_Baseline_Last_Year,Seasonal_Multiplier,Multiplier_Forecast,Forecast_Error,Absolute_Error
2,2010-08-20,1964335.23,0,88.7,2.664,211.2596586,8.099,1915605.9419999998,,,1.0,1915605.9419999998,48729.288000000175,48729.288000000175
2,2010-08-27,1863840.49,0,87.12,2.619,211.2241759,8.099,1944414.4795,,,1.0,1944414.4795,-80573.98949999991,80573.98949999991
2,2010-09-03,1904608.09,0,81.83,2.577,211.1886931,8.099,1903777.733,,,1.0,1903777.733,830.3570000000764,830.3570000000764
2,2010-09-10,1839128.83,1,79.09,2.565,211.1532104,8.099,1899298.5010000002,,,1.0,1899298.5010000002,-60169.67100000009,60169.67100000009
2,2010-09-17,1793903.6,0,82.05,2.582,211.1806415,8.099,1865753.32,,,1.0,1865753.32,-71849.71999999997,71849.71999999997
2,2010-09-24,1724557.22,0,81.79,2.624,211.2552578,8.099,1826338.104,,,1.0,1826338.104,-101780.88400000008,101780.88400000008
2,2010-10-01,1827440.43,0,69.24,2.603,211.3298742,8.163,1766014.1945,,,1.0,1766014.1945,61426.23549999995,61426.23549999995
2,2010-10-08,1849921.44,0,63.19,2.633,211.4044906,8.163,1786400.7820000001,,,1.0,1786400.7820000001,63520.65799999982,63520.65799999982
2,2010-10-15,1794355.49,0,65.8,2.72,211.4713286,8.163,1823248.4534999998,,,1.0,1823248.4534999998,-28892.963499999838,28892.963499999838
2,2010-10-22,1737947.64,0,68.5,2.725,211.5187208,8.163,1818766.3135,,,1.0,1818766.3135,-80818.67350000003,80818.67350000003
2,2010-10-29,1802755.11,0,66.24,2.716,211.5661131,8.163,1774486.4575,,,1.0,1774486.4575,28268.652500000084,28268.652500000084
2,2010-11-05,1939061.41,0,57.85,2.689,211.6135053,8.163,1778812.5524999998,,,1.0,1778812.5524999998,160248.85750000016,160248.85750000016
2,2010-11-12,1916812.74,0,59.69,2.728,211.6608975,8.163,1861187.1395,,,1.0,1861187.1395,55625.60049999994,55625.60049999994
2,2010-11-19,1956739.17,0,50.81,2.771,211.5470304,8.163,1907491.13,,,1.0,1907491.13,49248.04000000004,49248.04000000004
2,2010-11-26,2658725.29,1,62.98,2.735,211.4062867,8.163,1940113.2555,,,1.0,1940113.2555,718612.0345000001,718612.0345000001
2,2010-12-03,2015781.27,0,49.33,2.708,211.265543,8.163,2301743.2654999997,,,1.0,2301743.2654999997,-285961.9954999997,285961.9954999997
2,2010-12-10,2378726.55,0,45.5,2.843,211.1247993,8.163,2231955.3619999997,,,1.0,2231955.3619999997,146771.18800000008,146771.18800000008
2,2010-12-17,2609166.75,0,47.55,2.869,211.0645458,8.163,2293695.513,,,1.0,2293695.513,315471.2370000002,315471.2370000002
2,2010-12-24,3436007.68,0,49.97,2.886,211.0646599,8.163,2439504.858,,,1.0,2439504.858,996502.8220000002,996502.8220000002
2,2010-12-31,1750434.55,1,47.3,2.943,211.064774,8.163,2988021.185,,,1.0,2988021.185,-1237586.635,1237586.635
2,2011-01-07,1758050.79,0,44.69,2.976,211.0648881,8.028,2469194.9755,,,1.0,2469194.9755,-711144.1855000001,711144.1855000001
2,2011-01-14,1744193.58,0,33.02,2.983,211.1176713,8.028,2007078.6395,,,1.0,2007078.6395,-262885.0595,262885.0595
2,2011-01-21,1751384.9,0,41.4,3.016,211.4864691,8.028,1749979.7489999998,,,1.0,1749979.7489999998,1405.1510000000708,1405.1510000000708
2,2011-01-28,1695371.68,0,42.83,3.01,211.8552668,8.028,1749867.8215,,,1.0,1749867.8215,-54496.14150000014,54496.14150000014
2,2011-02-04,1929346.23,0,38.25,2.989,212.2240646,8.028,1722299.592,2136989.46,2136989.46,1.0,1722299.592,207046.63800000004,207046.63800000004
2,2011-02-11,2168041.61,1,33.19,3.022,212.5928624,8.028,1820760.938,2137809.5,2137399.48,1.000191831243451,1821110.2168347638,346931.3931652361,346931.3931652361
2,2011-02-18,2080884.82,0,57.83,3.045,212.9033115,8.028,2013597.7374999998,2124451.54,2133083.5,0.9959532948428883,2005449.30115131,75435.51884868997,75435.51884868997
2,2011-02-25,1833511.08,0,60.8,3.065,213.190421,8.028,2088658.9079999998,1865097.27,2066086.9425,0.9027196443839876,1885473.4266692076,-51962.34666920756,51962.34666920756
2,2011-03-04,1981607.78,0,57.77,3.288,213.4775305,8.028,1970271.4685,1991013.13,2029592.8599999999,0.9809913945006685,1932819.355428695,48788.42457130505,48788.42457130505
2,2011-03-11,1879107.31,0,52.7,3.459,213.7646401,8.028,1944665.491,1990483.78,1992761.43,0.9988570382958486,1942442.8128164022,-63335.50281640212,63335.50281640212
2,2011-03-18,1902557.66,0,62.32,3.488,214.0156238,8.028,1908143.04,1946070.88,1948166.265,0.9989244321505588,1906090.7026940412,-3533.0426940412726,3533.0426940412726
2,2011-03-25,1766162.05,0,69.42,3.473,214.2521573,8.028,1906207.5554999998,1750197.81,1919441.4,0.9118266439392212,1738130.8379831514,28031.212016848614,28031.212016848614
2,2011-04-01,1800171.36,0,55.43,3.524,214.4886908,7.931,1830842.3025,2066187.72,1938235.0475,1.0660150442873466,1951705.438182685,-151534.07818268496,151534.07818268496
2,2011-04-08,1847552.61,0,67.0,3.622,214.7252242,7.931,1803626.0465000002,1954689.21,1929286.405,1.013166943453375,1827374.2886653,20178.3213347001,20178.3213347001
2,2011-04-15,1856467.84,0,69.48,3.743,214.9420631,7.931,1818760.5885,1874957.94,1911508.17,0.9808788523252819,1783983.7987023345,72484.04129766556,72484.04129766556
2,2011-04-22,1886339.6,0,69.39,3.807,215.1096657,7.931,1844903.0375,1821990.93,1929456.45,0.9443026972700006,1742146.914512867,144192.68548713299,144192.68548713299
2,2011-04-29,1745545.28,0,69.21,3.81,215.2772683,7.931,1870066.4355000001,1802450.29,1863522.0925,0.9672277550420294,1808780.1601881152,-63234.880188115174,63234.880188115174
2,2011-05-06,1837743.6,0,61.48,3.906,215.4448709,7.931,1811461.676,2042581.71,1885495.2175,1.0833131216892093,1962380.203047927,-124636.60304792691,124636.60304792691
2,2011-05-13,1838513.07,0,74.61,3.899,215.6124735,7.931,1812763.588,1880752.36,1886943.8224999998,0.9967187881132589,1806815.526567203,31697.543432797072,31697.543432797072
2,2011-05-20,1688281.86,0,67.14,3.907,215.3834778,7.931,1824298.587,1896937.1,1905680.365,0.9954119981710574,1815928.7017463066,-127646.84174630651,127646.84174630651
2,2011-05-27,1797732.56,0,76.42,3.786,215.1544822,7.931,1763282.0444999998,1957113.89,1944346.265,1.0065665387024054,1774860.7042884657,22871.855711534387,22871.855711534387
2,2011-06-03,1933756.21,0,83.07,3.699,214.9254865,7.931,1765541.8915,2102539.93,1959335.82,1.0730880885952465,1894581.973684571,39174.23631542898,39174.23631542898
2,2011-06-10,1929153.16,0,83.4,3.648,214.6964908,7.931,1849326.7799999998,2025538.76,1995532.42,1.0150367589618012,1877134.661032464,52018.49896753603,52018.49896753603
2,2011-06-17,1953771.99,0,86.53,3.637,214.6513538,7.931,1911051.1374999997,2001636.96,2021707.385,0.9900725371293037,1892079.2482884664,61692.74171153363,61692.74171153363
2,2011-06-24,1790925.8,0,85.17,3.594,214.7441108,7.931,1942153.0324999997,1939927.09,2017410.685,0.9615925524851674,1867559.891838483,-76634.091838483,76634.091838483
2,2011-07-01,1866243.0,0,85.69,3.524,214.8368678,7.852,1868656.0705,2003940.64,1992760.8625,1.0056101952373624,1879139.5958869874,-12896.595886987401,12896.595886987401
2,2011-07-08,1853161.99,0,87.7,3.48,214.9296249,7.852,1853011.3285,1880902.62,1956601.8275000001,0.9613108776471282,1781319.946490406,71842.04350959393,71842.04350959393
2,2011-07-15,1785187.29,0,89.83,3.575,215.0134426,7.852,1848404.915,1845879.79,1917662.5350000001,0.9625675823092616,1779214.6501601064,5972.639839893673,5972.639839893673
2,2011-07-22,1743816.41,0,89.34,3.651,215.0749122,7.852,1821136.7915,1781717.71,1878110.1900000002,0.948675812253593,1727668.4249011648,16147.98509883508,16147.98509883508
2,2011-07-29,1680693.06,0,90.07,3.682,215.1363819,7.852,1774698.0549999997,1804246.16,1828186.5699999998,0.9869048321474104,1751458.0860821104,-70765.02608211036,70765.02608211036
2,2011-08-05,1876704.26,0,93.34,3.684,215.1978515,7.852,1718460.367,1991909.98,1855938.41,1.0732629753591878,1844359.886523262,32344.37347673811,32344.37347673811
2,2011-08-12,1812768.26,0,91.58,3.638,215.2593211,7.852,1788167.1625,1895601.05,1868368.7249999999,1.0145754553882291,1814230.5132037152,-1462.2532037151977,1462.2532037151977
2,2011-08-19,1844094.59,0,89.86,3.554,215.3229307,7.852,1815334.58,1964335.23,1914023.105,1.0262860593838026,1863052.5725713505,-18957.98257135041,18957.98257135041
2,2011-08-26,1821139.91,0,90.45,3.523,215.386897,7.852,1838021.825,1863840.49,1928921.6875,0.9662603215455837,1776007.5596323006,45132.350367699284,45132.350367699284
2,2011-09-02,1809119.7,0,89.64,3.533,215.4508632,7.852,1827918.3005,1904608.09,1907096.215,0.9986953332608863,1825533.4762915203,-16413.776291520335,16413.776291520335
2,2011-09-09,1748000.65,1,77.97,3.546,215.5148295,7.852,1818573.0069999998,1839128.83,1892978.1600000001,0.9715531160697596,1766840.2717512024,-18839.621751202503,18839.621751202503
2,2011-09-16,1691439.52,0,78.85,3.526,215.6944378,7.852,1780363.2064999999,1793903.6,1850370.2525,0.9694835925816961,1726032.917537888,-34593.39753788803,34593.39753788803
2,2011-09-23,1669299.78,0,75.58,3.467,216.0282356,7.852,1728887.9425,1724557.22,1815549.435,0.9498817199653944,1642239.0524493319,27060.727550668176,27060.727550668176
2,2011-09-30,1650394.44,0,78.14,3.355,216.3620333,7.852,1688853.8194999998,1827440.43,1796257.52,1.0173599328898006,1718172.2084672032,-67777.76846720325,67777.76846720325
2,2011-10-07,1837553.43,0,69.92,3.285,216.6958311,7.441,1663168.071,1849921.44,1798955.6724999999,1.0283307522687166,1710286.8736007402,127266.55639925972,127266.55639925972
2,2011-10-14,1743882.19,0,71.67,3.274,217.0048261,7.441,1746809.736,1794355.49,1799068.645,0.9973802250330476,1742233.4875815986,1648.7024184013717,1648.7024184013717
2,2011-10-21,1834680.25,0,64.53,3.353,217.1650042,7.441,1762643.9614999997,1737947.64,1802416.2499999998,0.9642321189680797,1699597.921983435,135082.32801656495,135082.32801656495
2,2011-10-28,1769296.25,0,65.87,3.372,217.3251824,7.441,1803331.906,1802755.11,1796244.92,1.003624333144948,1809867.7815982578,-40571.53159825783,40571.53159825783
2,2011-11-04,1959707.9,0,55.53,3.332,217.4853605,7.441,1788368.5409999997,1939061.41,1818529.9125,1.0662796342647456,1906900.9538280563,52806.946171943564,52806.946171943564
2,2011-11-11,1920725.15,0,59.33,3.297,217.6455387,7.441,1874309.6749999998,1916812.74,1849144.225,1.036594503600713,1942899.1071506385,-22173.95715063857,22173.95715063857
2,2011-11-18,1902762.5,0,62.01,3.308,217.8670218,7.441,1911654.7774999999,1956739.17,1903842.1075,1.0277843747081847,1964768.9101507515,-62006.41015075147,62006.41015075147
2,2011-11-25,2614202.3,1,56.36,3.236,218.1130269,7.441,1917591.2374999998,2658725.29,2117834.6525,1.2553979541611076,2407340.1164747663,206862.18352523353,206862.18352523353
2,2011-12-02,1954952.0,0,48.74,3.172,218.3590319,7.441,2261176.7975,2015781.27,2137014.6174999997,0.9432697621685783,2132899.6999989324,-177947.69999893242,177947.69999893242
2,2011-12-09,2290549.32,0,41.76,3.158,218.605037,7.441,2177861.1799999997,2378726.55,2252493.07,1.0560416729717175,2299912.1640273584,-9362.844027358573,9362.844027358573
2,2011-12-16,2432736.52,0,50.13,3.159,218.8217928,7.441,2221638.205,2609166.75,2415599.965,1.0801319704440384,2399662.4519804064,33074.0680195936,33074.0680195936
2,2011-12-23,3224369.8,0,46.66,3.112,218.9995495,7.441,2311303.3219999997,3436007.68,2609920.5625,1.31651810762727,3042872.6756320624,181497.12436793745,181497.12436793745
2,2011-12-30,1874226.52,1,44.57,3.129,219.1773063,7.441,2807225.08,1750434.55,2543583.8825000003,0.6881764592247529,1931866.2158013238,-57639.695801323745,57639.695801323745
2,2012-01-06,1799520.14,0,46.75,3.157,219.355063,7.057,2430553.1679999996,1758050.79,2388414.9425,0.7360742719855096,1789067.6536576736,10452.486342326272,10452.486342326272
2,2012-01-13,1744725.48,0,45.99,3.261,219.5328198,7.057,2039394.8219999997,1744193.58,2172171.65,0.8029722605025252,1637577.4702784847,107148.00972151523,107148.00972151523
2,2012-01-20,1711769.11,0,51.7,3.268,219.6258417,7.057,1783328.767,1751384.9,1751015.955,1.0002107033913348,1783704.5204190717,-71935.41041907156,71935.41041907156
2,2012-01-27,1660906.14,0,50.5,3.29,219.7188636,7.057,1736466.494,1695371.68,1737250.2374999998,0.9758937678660126,1694606.8296027447,-33700.689602744766,33700.689602744766
2,2012-02-03,1935299.94,0,55.21,3.36,219.8118854,7.057,1691281.0805000002,1929346.23,1780074.0975,1.0838572578015955,1833107.2740824497,102192.66591755021,102192.66591755021
2,2012-02-10,2103322.68,1,46.98,3.409,219.9049073,7.057,1805732.4855,2168041.61,1886036.105,1.1495228560324935,2075730.7639626132,27591.91603738698,27591.91603738698
2,2012-02-17,2196688.46,0,43.82,3.51,220.0651993,7.057,1978152.24,2080884.82,1968411.085,1.0571393525758366,2091182.5782900408,105505.88170995913,105505.88170995913
2,2012-02-24,1861802.7,0,54.63,3.555,220.275944,7.057,2124802.159,1833511.08,2002945.935,0.9154071749819848,1945059.141765812,-83256.441765812,83256.441765812
2,2012-03-02,1952555.66,0,58.79,3.63,220.4866886,7.057,2015240.713,1981607.78,2016011.3225,0.9829348465874006,1980850.3210693388,-28294.66106933891,28294.66106933891
2,2012-03-09,1937628.26,0,57.11,3.669,220.6974332,7.057,1957412.0439999998,1879107.31,1943777.7475,0.9667295103140386,1892287.9867789212,45340.273221078794,45340.273221078794
2,2012-03-16,1976082.13,0,63.68,3.734,220.8498468,7.057,1931479.0159999998,1902557.66,1899195.9575,1.0017700661623274,1934897.861649467,41184.26835053298,41184.26835053298
2,2012-03-23,1790439.16,0,64.01,3.787,220.9244858,7.057,1959094.305,1766162.05,1882358.7000000002,0.9382707185405204,1838160.8212409914,-47721.66124099144,47721.66124099144
2,2012-03-30,1857480.84,0,66.83,3.845,220.9991248,7.057,1877492.5644999999,1800171.36,1836999.595,0.9799519634624634,1839852.5249679505,17628.315032049548,17628.315032049548
2,2012-04-06,2129035.91,0,68.43,3.891,221.0737638,6.891,1851806.4455,1847552.61,1829110.9200000002,1.010082324586417,1870476.95915475,258558.95084525016,258558.95084525016
2,2012-04-13,1935869.1,0,68.08,3.891,221.1484028,6.891,1983202.1230000001,1856467.84,1817588.465,1.021390636961376,2025624.0796341235,-89754.97963412339,89754.97963412339
2,2012-04-20,1847344.45,0,65.69,3.877,221.2021074,6.891,1991719.2445,1886339.6,1847632.8525000003,1.0209493717583698,2033444.5113913298,-186100.06139132986,186100.06139132986
2,2012-04-27,1764133.09,0,67.2,3.814,221.255812,6.891,1920581.7965,1745545.28,1833976.3325,0.9517817918732602,1827974.7837119352,-63841.69371193508,63841.69371193508
2,2012-05-04,1923957.09,0,76.73,3.749,221.3095166,6.891,1819017.4675,1837743.6,1831524.08,1.0033958166687058,1825194.5173368035,98762.5726631966,98762.5726631966
2,2012-05-11,1917520.99,0,73.87,3.688,221.3632212,6.891,1856526.794,1838513.07,1827035.3875000002,1.0062821347514812,1868189.7454896434,49331.24451035657,49331.24451035657
2,2012-05-18,2000940.67,0,71.27,3.63,221.380331,6.891,1896765.44,1688281.86,1777520.9525000001,0.9497957577521157,1801539.768362825,199400.9016371749,199400.9016371749
2,2012-05-25,1912791.09,0,78.19,3.561,221.3828029,6.891,1960196.2449999999,1797732.56,1790567.7725000002,1.0040014053698711,1968039.7847807442,-55248.69478074415,55248.69478074415
2,2012-06-01,1910092.37,0,78.38,3.501,221.3852748,6.891,1944352.9279999998,1933756.21,1814570.925,1.0656823513250109,2072062.6001167095,-161970.23011670937,161970.23011670937
2,2012-06-08,2010216.49,0,78.69,3.452,221.3877467,6.891,1924664.1670000001,1929153.16,1837230.9475,1.050033019868886,2020960.9275084443,-10744.437508444302,10744.437508444302
2,2012-06-15,1962924.3,0,80.56,3.393,221.4009901,6.891,1960559.238,1953771.99,1903603.48,1.0263544958428001,2012228.7882874343,-49304.488287434215,49304.488287434215
2,2012-06-22,1887733.21,0,81.04,3.346,221.4411622,6.891,1971551.7769999998,1790925.8,1901901.79,0.9416499891931854,1856511.7095058553,31221.500494144624,31221.500494144624
2,2012-06-29,1881046.12,0,86.32,3.286,221.4813343,6.891,1932422.5835,1866243.0,1885023.4875,0.9900370007989091,1913169.8588444195,-32123.738844419364,32123.738844419364
2,2012-07-06,2041507.4,0,84.2,3.227,221.5215064,6.565,1895668.3285,1853161.99,1866025.6949999998,0.9931063623429902,1882600.2779254518,158907.12207454816,158907.12207454816
2,2012-07-13,1830075.13,0,80.17,3.256,221.5616784,6.565,1962279.8235,1785187.29,1823879.52,0.9787857533484449,1920651.5353249009,-90576.40532490099,90576.40532490099
2,2012-07-20,1819666.46,0,83.23,3.311,221.5701123,6.565,1911722.0729999999,1743816.41,1812102.1724999999,0.9623168254327558,1839682.3163990867,-20015.85639908677,20015.85639908677
2,2012-07-27,1757923.88,0,86.37,3.407,221.5785461,6.565,1856585.6354999999,1680693.06,1765714.6875,0.951848603796586,1767188.444979472,-9264.564979472198,9264.564979472198
2,2012-08-03,1946104.64,0,90.22,3.417,221.5869799,6.565,1790356.4704999998,1876704.26,1771600.255,1.0593271561704534,1896573.228426135,49531.411573864985,49531.411573864985
2,2012-08-10,1866719.96,0,88.55,3.494,221.5954138,6.565,1861275.6469999999,1812768.26,1778495.4975,1.0192706490110188,1897143.6367060938,-30423.67670609383,30423.67670609383
2,2012-08-17,1928016.01,0,84.79,3.571,221.6751459,6.565,1878185.186,1844094.59,1803565.0425,1.0224719078851852,1920391.5904911114,7624.419508888619,7624.419508888619
2,2012-08-24,1876788.15,0,76.91,3.62,221.8083518,6.565,1909275.687,1821139.91,1838676.755,0.9904622468564357,1891065.4868143848,-14277.336814384907,14277.336814384907
2,2012-08-31,1947083.3,0,82.64,3.638,221.9415576,6.565,1893207.6724999999,1809119.7,1821780.615,0.9930502526507562,1880050.3574964749,67032.94250352518,67032.94250352518
2,2012-09-07,1898777.07,1,87.65,3.73,222.0747635,6.565,1919619.904,1748000.65,1805588.7125,0.9681056587796985,1858394.8917685417,40382.17823145841,40382.17823145841
2,2012-09-14,1814806.63,0,75.88,3.717,222.2174395,6.565,1912385.9125,1691439.52,1767424.945,0.9570078349211032,1830168.3016552434,-15361.671655243495,15361.671655243495
2,2012-09-21,1829415.67,0,71.09,3.721,222.4169362,6.565,1864037.7845,1669299.78,1729464.9125,0.9652117067740742,1799191.091468609,30224.578531390987,30224.578531390987
2,2012-09-28,1746470.56,0,79.45,3.666,222.6164329,6.565,1834706.716,1650394.44,1689783.5975,0.9766898213722305,1791939.3747204717,-45468.81472047162,45468.81472047162
2,2012-10-05,1998321.04,0,70.27,3.617,222.8159296,6.17,1785751.7589999998,1837553.43,1712171.7925,1.0732295894893387,1916521.6272414343,81799.41275856574,81799.41275856574
2,2012-10-12,1900745.13,0,60.97,3.601,223.0154263,6.17,1884837.5665,1743882.19,1725282.46,1.0107806868911193,1905157.4101450557,-4412.280145055847,4412.280145055847
2,2012-10-19,1847990.41,0,68.08,3.594,223.0598077,6.17,1911755.5129999998,1834680.25,1766627.5775,1.038521232978998,1985398.6925151565,-137408.28251515655,137408.28251515655
2,2012-10-26,1834458.35,0,69.79,3.506,223.0783366,6.17,1889004.1565,1769296.25,1796353.03,0.9849379383962182,1860551.8595249972,-26093.50952499709,26093.50952499709
3,2010-02-05,461622.22,0,45.71,2.572,214.4248812,7.368,,,,1.0,,,
3,2010-02-12,420728.96,1,47.93,2.548,214.5747916,7.368,,,,1.0,,,
3,2010-02-19,421642.19,0,47.07,2.514,214.6198868,7.368,,,,1.0,,,
3,2010-02-26,407204.86,0,52.05,2.561,214.6475127,7.368,427319.564,,,1.0,427319.564,-20114.704000000027,20114.704000000027
3,2010-03-05,415202.04,0,53.04,2.625,214.6751386,7.368,414286.5405,,,1.0,414286.5405,915.4994999999763,915.4994999999763
3,2010-03-12,384200.69,0,63.08,2.667,214.7027646,7.368,413369.04949999996,,,1.0,413369.04949999996,-29168.359499999962,29168.359499999962
3,2010-03-19,375328.59,0,60.42,2.72,214.5301219,7.368,398501.78799999994,,,1.0,398501.78799999994,-23173.197999999917,23173.197999999917
3,2010-03-26,359949.27,0,57.06,2.732,214.3241011,7.368,384414.8425,,,1.0,384414.8425,-24465.57250000001,24465.57250000001
3,2010-04-02,423294.4,0,65.56,2.719,214.1180803,7.343,368969.745,,,1.0,368969.745,54324.65500000003,54324.65500000003
